@relation mozilla4-weka.filters.unsupervised.attribute.Remove-R1

@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute state {0,1}

@data
0,163197,0,18,0
0,1338416,0,63,0
1338416,1717382,1,63,0
1717382,1802528,0,63,1
0,71973,0,9,0
0,163197,0,18,0
0,1338416,0,63,0
1338416,1717382,1,63,0
1717382,1802528,0,63,1
0,36355,0,14,0
0,167288,1,37,0
167288,433445,0,34,1
0,1644168,0,12,0
0,720618,0,35,0
0,245275,1,136,0
245275,245310,1,147,1
245310,245727,1,138,1
245727,754855,1,147,1
754855,1005974,0,145,1
1005974,1320533,1,235,1
1320533,1387691,0,260,1
1387691,1439419,0,240,1
0,414004,0,135,0
0,3533,0,37,0
3533,59255,0,71,0
0,244363,1,521,0
244363,906762,0,537,1
0,244363,1,521,0
244363,909276,1,537,1
909276,909344,1,548,1
909344,910828,1,555,1
910828,1231598,1,549,1
1231598,1236180,1,540,1
1236180,1237605,1,539,1
1237605,1443965,1,539,1
1443965,1501934,1,564,1
1501934,1550128,1,567,1
1550128,1856053,0,580,1
0,1765028,0,103,0
0,5596,0,167,0
5596,56746,0,304,0
56746,114750,0,136,0
0,455,0,367,0
455,1455,0,393,0
1455,2649,1,419,0
2649,58003,0,501,1
0,10153,1,774,0
10153,132533,1,775,1
132533,132545,1,787,1
132545,132640,0,768,1
132640,319946,1,787,1
319946,564577,0,842,1
564577,600370,1,836,1
600370,689290,1,846,1
689290,691131,1,821,1
691131,727788,1,821,1
727788,811760,1,808,1
811760,853399,1,806,1
853399,869766,1,832,1
869766,884032,1,847,1
884032,907249,1,774,1
907249,924336,1,773,1
924336,982075,1,768,1
982075,983524,1,767,1
983524,1361736,1,767,1
1361736,1444862,0,774,1
1444862,1459860,1,778,1
1459860,1496035,1,772,1
1496035,1507597,1,780,1
1507597,1531885,1,756,1
1531885,1742769,1,765,1
1742769,1960008,0,789,1
0,17183,1,754,0
17183,246186,1,782,1
246186,266349,1,798,1
266349,280422,1,726,1
280422,366842,1,685,1
366842,371184,1,695,1
371184,382609,1,703,1
382609,407841,1,703,1
407841,442863,1,691,1
442863,587303,1,681,1
587303,604390,1,731,1
604390,607307,0,737,1
607307,662128,1,760,1
662128,663577,1,760,1
663577,743898,1,760,1
743898,844984,1,756,1
844984,939255,1,758,1
939255,1139912,1,895,1
1139912,1640062,0,883,1
0,465991,1,86,0
465991,1572607,0,86,1
0,227729,1,549,0
227729,876919,1,423,1
876919,984694,1,459,1
984694,1392152,1,398,1
1392152,1714637,1,402,1
1714637,1845806,1,84,1
1845806,1859080,0,114,1
0,497155,0,35,0
497155,1556865,0,35,0
0,629543,1,155,0
629543,981152,0,154,1
0,105326,0,8,0
0,497168,0,23,0
497168,1527464,1,136,0
1527464,1556877,0,136,1
0,25645,1,24,0
25645,98048,1,27,1
98048,254597,1,27,1
254597,254754,1,2168,1
254754,838568,0,38,1
0,66389,1,39,0
66389,175513,1,41,1
175513,616372,1,41,1
616372,636018,1,40,1
636018,1001501,1,37,1
1001501,1585472,0,34,1
0,136646,1,22,0
136646,136803,1,21,1
136803,720617,0,33,1
0,982162,0,87,0
0,497168,0,72,0
497168,1049985,1,1758,0
1049985,1052661,1,1765,1
1052661,1209444,1,1758,1
1209444,1212626,1,1745,1
1212626,1527463,1,1746,1
1527463,1556876,0,1749,1
0,442361,1,15,0
442361,1552251,0,984,1
0,6062,0,15,0
6062,446973,1,15,0
446973,497153,0,16,1
497153,1556863,0,16,1
0,189969,0,15,0
0,384904,0,723,0
0,384904,0,221,0
0,497168,0,26,0
497168,1527464,1,171,0
1527464,1556877,0,171,1
0,1093136,0,253,0
0,1372991,1,528,0
1372991,1736514,0,509,1
0,335306,1,322,0
335306,1338415,0,314,1
1338415,1375612,0,309,1
1375612,1684863,0,309,1
1684863,1717380,1,311,1
1717380,1725269,1,311,1
1725269,1965723,0,314,1
0,1338416,0,80,0
1338416,1717382,1,77,0
1717382,1868170,1,77,1
1868170,1965725,0,78,1
0,426444,1,6,0
426444,889951,1,6,1
889951,1275585,1,6,1
1275585,1627206,0,6,1
0,426444,1,6,0
426444,889951,1,6,1
889951,990417,0,6,1
0,489051,1,28,0
489051,1058340,0,27,1
0,471065,1,48,0
471065,1338415,0,52,1
1338415,1717381,1,52,1
1717381,1965725,0,52,1
0,43517,1,17,0
43517,507024,1,17,1
507024,892658,1,17,1
892658,1244279,0,17,1
0,43517,1,17,0
43517,507024,1,17,1
507024,607490,0,17,1
0,43517,1,11,0
43517,507024,1,95,1
507024,892658,1,95,1
892658,1064188,1,53,1
1064188,1244279,0,44,1
0,43517,1,95,0
43517,507024,1,11,1
507024,607490,0,11,1
0,43517,1,21,0
43517,507024,1,135,1
507024,892658,1,135,1
892658,1064188,1,78,1
1064188,1244279,0,70,1
0,43517,1,135,0
43517,507024,1,21,1
507024,607490,0,21,1
0,1338416,0,62,0
1338416,1438363,1,61,0
1438363,1537793,1,57,1
1537793,1717380,1,56,1
1717380,1936310,1,56,1
1936310,1965723,0,56,1
0,475147,0,62,0
0,36549,1,366,0
36549,111106,1,366,1
111106,604991,1,393,1
604991,1635862,1,408,1
1635862,1672100,1,411,1
1672100,1813085,1,424,1
1813085,1820017,1,413,1
1820017,1935558,0,429,1
0,433446,0,10,0
0,2,1,31,0
2,176657,0,31,1
0,465254,0,26,0
0,465247,0,26,0
0,454880,0,124,0
454880,1082421,0,124,0
0,116769,1,73,0
116769,1814684,0,57,1
0,1374362,0,91,0
0,81936,1,94,0
81936,180166,1,93,1
180166,198705,1,69,1
198705,1896620,0,68,1
0,498329,1,174,0
498329,1578266,0,174,1
0,1815548,0,32,0
0,3810,1,337,0
3810,1236072,1,346,1
1236072,1249170,1,328,1
1249170,1600504,1,322,1
1600504,1808257,0,313,1
0,80446,0,1165,0
80446,171874,1,1260,0
171874,173216,1,1824,1
173216,366060,0,1816,1
366060,1123342,0,1836,1
1123342,1148563,1,1829,1
1148563,1372139,1,1801,1
1372139,1516522,1,1790,1
1516522,1598329,1,1828,1
1598329,1944324,0,1833,1
0,69209,1,235,0
69209,1302669,1,242,1
1302669,1874855,0,228,1
0,96471,0,1055,0
96471,108135,0,1055,0
108135,632307,0,1060,0
632307,787889,1,1100,0
787889,848606,0,1043,1
848606,1248262,1,999,1
1248262,1474454,1,997,1
1474454,1820447,0,1001,1
0,971843,0,251,0
0,18612,0,639,0
18612,41626,1,799,0
41626,237269,1,794,1
237269,381652,1,791,1
381652,809455,0,994,1
0,223704,1,210,0
223704,283731,1,210,1
283731,430085,1,189,1
430085,1232260,1,189,1
1232260,1804446,0,176,1
0,70114,1,263,0
70114,231278,1,248,1
231278,231283,1,252,1
231283,231554,1,310,1
231554,232366,1,252,1
232366,1291692,1,307,1
1291692,1350203,1,291,1
1350203,1842541,1,291,1
1842541,1863877,0,294,1
0,117777,1,876,0
117777,125058,0,844,1
125058,1172464,0,850,1
0,59797,1,32,0
59797,285989,1,31,1
285989,631982,0,261,1
0,21084,1,1383,0
21084,21931,1,1382,1
21931,27592,0,1383,1
27592,990804,1,1382,1
990804,1052907,1,1463,1
1052907,1216996,1,1434,1
1216996,1562989,0,1441,1
0,847,1,387,0
847,6508,0,388,1
6508,321557,1,387,1
321557,1541906,0,394,1
0,144320,1,1780,0
144320,301808,0,183,1
0,32601,0,895,0
32601,203823,1,895,0
203823,218691,1,1040,1
218691,224488,1,938,1
224488,370627,1,942,1
370627,375382,0,991,1
375382,581684,1,989,1
581684,646626,1,1009,1
646626,649323,1,1015,1
649323,658113,1,1016,1
658113,718271,0,1016,1
718271,950122,0,997,1
950122,1173696,1,1003,1
1173696,1198919,1,191,1
1198919,1343302,1,189,1
1343302,1771105,0,1832,1
0,219756,1,1470,0
219756,1291695,1,1174,1
1291695,1517887,1,1148,1
1517887,1863880,0,1150,1
0,524172,0,74,0
524172,740472,0,93,0
740472,1712315,0,78,0
0,971843,0,93,0
0,971843,0,64,0
0,161164,1,57,0
161164,161169,1,51,1
161169,161440,1,75,1
161440,162252,1,51,1
162252,1280089,1,75,1
1280089,1793764,0,71,1
0,161164,1,122,0
161164,161169,1,151,1
161169,161440,1,151,1
161440,162252,1,151,1
162252,998001,1,151,1
998001,1447838,1,151,1
1447838,1793763,0,151,1
0,1047406,0,76,0
0,59797,1,32,0
59797,631983,0,31,1
0,18539,1,78,0
18539,1716454,0,75,1
0,192226,1,32,0
192226,232479,0,49,1
232479,1562992,0,68,1
0,1266581,0,60,0
0,286819,0,30,0
0,564291,0,161,0
564291,849045,1,161,0
849045,1644124,0,161,1
0,372939,1,24,0
372939,1043657,1,24,1
1043657,1476146,0,24,1
0,175377,1,38,0
175377,1026870,1,38,1
1026870,1140142,1,29,1
1140142,1525213,0,23,1
0,749435,1,98,0
749435,922226,1,64,1
922226,943549,0,64,1
943549,948486,1,64,1
948486,1266289,0,64,1
1266289,1420151,1,64,1
1420151,1717251,0,64,1
1717251,1852640,0,62,1
0,433446,0,10,0
0,414795,1,480,0
414795,433626,1,546,1
433626,965437,1,552,1
965437,1056919,1,684,1
1056919,1259415,1,718,1
1259415,1280521,1,733,1
1280521,1367704,1,796,1
1367704,1428403,0,812,1
1428403,1792715,0,806,1
0,458225,1,501,0
458225,1114897,1,528,1
1114897,1144609,1,587,1
1144609,1752060,0,613,1
1752060,1792717,0,53,1
0,1442,1,824,0
1442,40656,0,41,1
0,40657,0,44,0
0,1035812,0,64,0
0,1217,1,44,0
1217,35773,1,45,1
35773,185641,0,62,1
0,231680,1,26,0
231680,583301,0,26,1
0,258,1,299,0
258,40165,1,162,1
40165,42921,1,230,1
42921,116046,1,209,1
116046,281647,1,209,1
281647,325055,1,221,1
325055,331188,1,265,1
331188,357567,1,265,1
357567,496585,1,265,1
496585,518024,1,264,1
518024,548532,0,266,1
0,15940,0,18,0
0,15940,0,18,0
0,16089,1,10,0
16089,16096,1,15,1
16096,415867,0,14,1
0,16204,1,2006,0
16204,16211,1,1975,1
16211,20505,1,1974,1
20505,37839,1,1962,1
37839,70619,1,1962,1
70619,102410,1,1962,1
102410,230828,1,1966,1
230828,257710,1,1966,1
257710,258282,1,1950,1
258282,259103,1,1728,1
259103,259763,0,1950,1
259763,260556,1,1728,1
260556,263518,1,1950,1
263518,292598,1,1734,1
292598,315508,1,1736,1
315508,348778,0,1736,1
348778,470575,1,1754,1
470575,484042,1,887,1
484042,488160,1,887,1
488160,502745,1,890,1
502745,518833,1,886,1
518833,519438,1,886,1
519438,566187,1,881,1
566187,566201,1,884,1
566201,574586,1,884,1
574586,599035,1,764,1
599035,689272,1,765,1
689272,701136,1,763,1
701136,737232,1,763,1
737232,842559,1,758,1
842559,898282,1,759,1
898282,1052755,0,761,1
0,609,1,244,0
609,214626,1,244,1
214626,241508,1,131,1
241508,242080,1,131,1
242080,242901,1,131,1
242901,243561,0,244,1
243561,244354,1,244,1
244354,247316,1,244,1
247316,299307,1,244,1
299307,558389,1,244,1
558389,559386,1,131,1
559386,684940,1,131,1
684940,721036,1,131,1
721036,826363,1,131,1
826363,1036560,0,131,1
0,214626,1,18,0
214626,241508,1,131,1
241508,242080,1,131,1
242080,242901,1,131,1
242901,299309,1,18,1
299309,399775,0,18,1
0,7,1,17,0
7,242081,1,16,1
242081,242903,1,13,1
242903,247383,0,16,1
247383,399778,0,13,1
0,7,1,279,0
7,242003,1,278,1
242003,242081,1,299,1
242081,243431,1,278,1
243431,243563,0,299,1
243563,247142,1,278,1
247142,299310,1,299,1
299310,558392,1,275,1
558392,684944,1,143,1
684944,1036565,0,143,1
0,528,0,10,0
528,1670,1,9,0
1670,2735,1,10,1
2735,13220,0,9,1
13220,1736447,0,10,1
0,800660,1,109,0
800660,1471378,1,86,1
1471378,1579449,1,86,1
1579449,1903867,0,88,1
0,1670,1,23,0
1670,13221,0,23,1
13221,42962,1,23,1
42962,215700,1,23,1
215700,1736447,0,23,1
0,528,0,15,0
528,1670,1,15,0
1670,2735,1,15,1
2735,13220,0,15,1
13220,1736447,0,15,1
0,454952,1,565,0
454952,625140,1,560,1
625140,639213,1,573,1
639213,735761,1,560,1
735761,818017,1,561,1
818017,843778,1,562,1
843778,923043,1,520,1
923043,1017827,1,520,1
1017827,1046668,1,519,1
1046668,1273555,0,520,1
1273555,1369153,1,550,1
1369153,1513596,0,550,1
0,106546,1,169,0
106546,818976,1,168,1
818976,961531,1,166,1
961531,1631351,0,138,1
0,1835723,0,215,0
0,1465,1,246,0
1465,49949,1,249,1
49949,1563551,0,266,1
0,71222,1,1579,0
71222,94469,1,1634,1
94469,106941,1,1616,1
106941,141676,0,1620,1
141676,298838,1,1629,1
298838,416588,1,1657,1
416588,537533,0,1669,1
537533,550527,1,1537,1
550527,553463,1,1602,1
553463,609901,1,1668,1
609901,951364,1,1729,1
951364,1041726,1,1694,1
1041726,1055799,1,1696,1
1055799,1152347,1,1651,1
1152347,1339630,1,1659,1
1339630,1463255,1,1651,1
1463255,1690142,0,1647,1
1690142,1930184,0,1640,1
0,163197,0,18,0
0,1338416,0,63,0
1338416,1717382,1,63,0
1717382,1802528,0,63,1
0,1859314,0,170,0
0,296171,0,73,0
0,846783,0,150,0
0,415763,1,17,0
415763,620435,1,17,1
620435,622492,0,29,1
622492,684037,1,29,1
684037,848251,0,30,1
0,120805,1,142,0
120805,472426,0,142,1
0,301441,0,44,0
0,1034636,1,40,0
1034636,1240199,0,63,1
0,2675,1,166,0
2675,89501,1,176,1
89501,141231,1,176,1
141231,237813,1,177,1
237813,261891,1,177,1
261891,305767,1,177,1
305767,322495,1,177,1
322495,507193,1,177,1
507193,557065,1,177,1
557065,605173,1,181,1
605173,639154,1,183,1
639154,642810,1,183,1
642810,654175,1,183,1
654175,658223,1,185,1
658223,816421,1,183,1
816421,819216,1,242,1
819216,819233,1,241,1
819233,857598,1,243,1
857598,900464,1,241,1
900464,900476,1,235,1
900476,902500,1,235,1
902500,926028,1,235,1
926028,926138,1,252,1
926138,926263,1,235,1
926263,930784,1,252,1
930784,1071636,0,252,1
0,51730,1,136,0
51730,148312,1,136,1
148312,160190,0,168,1
160190,172390,1,168,1
172390,183833,1,168,1
183833,261684,1,172,1
261684,433605,1,173,1
433605,433863,1,178,1
433863,434738,1,165,1
434738,515273,1,166,1
515273,515669,1,165,1
515669,549650,1,167,1
549650,685589,1,167,1
685589,701278,0,170,1
701278,715250,1,171,1
715250,982138,0,176,1
0,420997,0,691,0
420997,424567,0,45,0
0,420997,0,43,0
420997,1338415,0,45,0
1338415,1717381,1,315,0
1717381,1965725,0,315,1
0,420997,0,43,0
420997,475147,0,843,0
0,420997,0,589,0
420997,424567,0,45,0
0,420997,0,31,0
420997,1338415,0,45,0
1338415,1717381,1,246,0
1717381,1965725,0,246,1
0,420997,0,31,0
420997,475147,0,663,0
0,76029,0,13,0
0,562697,1,28,0
562697,734349,0,23,1
0,76029,0,13,0
0,562697,1,34,0
562697,734349,0,23,1
0,608434,1,21,0
608434,656765,0,19,1
0,608434,1,25,0
608434,656765,0,23,1
0,608434,1,21,0
608434,656765,0,19,1
0,656765,0,25,0
0,1791422,0,14,0
0,465461,0,19,0
0,49849,0,18,0
0,34416,1,66,0
34416,61786,1,1240,1
61786,63334,1,1240,1
63334,107138,1,62,1
107138,114905,1,1237,1
114905,123452,0,1250,1
123452,128297,1,1244,1
128297,163681,1,70,1
163681,165014,1,69,1
165014,174129,1,1244,1
174129,175490,1,1203,1
175490,175519,1,1183,1
175519,175718,1,1171,1
175718,178565,1,1191,1
178565,188610,1,1237,1
188610,201833,1,69,1
201833,209801,1,1574,1
209801,211198,1,1578,1
211198,211657,1,68,1
211657,212976,1,67,1
212976,260107,1,1549,1
260107,292898,1,1533,1
292898,386679,1,1531,1
386679,401594,1,797,1
401594,475198,1,797,1
475198,476058,1,898,1
476058,480613,1,797,1
480613,480712,1,898,1
480712,481427,1,896,1
481427,486545,1,897,1
486545,489830,1,906,1
489830,516667,1,907,1
516667,516777,1,618,1
516777,521245,1,619,1
521245,531102,1,619,1
531102,563978,1,619,1
563978,565248,1,620,1
565248,586084,1,624,1
586084,598599,1,616,1
598599,643469,1,616,1
643469,654804,1,620,1
654804,682361,1,622,1
682361,682640,1,655,1
682640,685064,1,656,1
685064,686713,1,656,1
686713,695399,1,704,1
695399,702355,1,736,1
702355,722151,1,717,1
722151,745730,1,715,1
745730,748708,1,718,1
748708,764777,1,725,1
764777,780049,1,725,1
780049,836395,1,728,1
836395,908612,1,731,1
908612,950212,0,755,1
0,63335,1,1298,0
63335,69141,1,1248,1
69141,74284,1,1248,1
74284,107138,1,1230,1
107138,114905,1,69,1
114905,128298,1,70,1
128298,128861,1,1244,1
128861,155549,1,1244,1
155549,158028,1,1244,1
158028,163681,1,1244,1
163681,164090,1,1229,1
164090,165014,1,1225,1
165014,174129,1,70,1
174129,175490,1,69,1
175490,175718,1,67,1
175718,178565,1,69,1
178565,188610,1,67,1
188610,201300,1,1533,1
201300,201832,1,1543,1
201832,211197,1,70,1
211197,211624,1,1536,1
211624,211645,1,1540,1
211645,211655,1,1550,1
211655,212974,1,1549,1
212974,313440,0,67,1
0,190,0,144,0
0,190,0,144,0
0,51836,0,8,0
0,62892,1,154,0
62892,73276,0,169,1
73276,191205,1,169,1
191205,401638,1,157,1
401638,701335,0,168,1
0,1791422,0,89,0
0,1791422,0,69,0
0,5525,0,2746,0
0,20296,0,2744,0
20296,63408,1,2773,0
63408,388340,1,2810,1
388340,453948,1,2810,1
453948,720233,0,2842,1
720233,727195,1,2769,1
727195,731687,1,2883,1
731687,842446,1,2883,1
842446,875231,1,2881,1
875231,878682,1,2873,1
878682,895407,1,2892,1
895407,980576,0,2893,1
980576,1039552,1,2904,1
1039552,1160921,1,2926,1
1160921,1239618,1,3013,1
1239618,1418271,1,3013,1
1418271,1507642,1,3021,1
1507642,1527910,1,3030,1
1527910,1791413,0,3065,1
0,40222,1,3697,0
40222,69215,1,3699,1
69215,117928,1,3699,1
117928,194612,0,3686,1
194612,203046,1,3723,1
203046,211521,1,3869,1
211521,270032,1,3869,1
270032,328359,1,3868,1
328359,329546,1,4205,1
329546,329724,0,4226,1
329724,347313,1,4226,1
347313,351236,1,4257,1
351236,355602,1,4292,1
355602,356485,1,4290,1
356485,357108,1,4294,1
357108,361761,1,4289,1
361761,364965,1,4302,1
364965,372945,1,4300,1
372945,413661,1,4291,1
413661,434876,1,4308,1
434876,437852,1,4296,1
437852,447966,0,4307,1
447966,476335,1,4309,1
476335,505576,1,4289,1
505576,508937,0,4269,1
508937,509162,1,4266,1
509162,522661,1,4287,1
522661,605072,1,4291,1
605072,615962,1,4255,1
615962,628047,0,4250,1
0,340817,0,123,0
340817,1052723,0,133,0
0,186666,1,51,0
186666,916361,1,287,1
916361,917776,1,251,1
917776,1033372,0,279,1
0,419617,0,242,0
419617,798583,1,243,0
798583,970851,1,243,1
970851,1046926,0,245,1
0,846783,0,54,0
0,419617,0,81,0
419617,523959,1,124,0
523959,798582,1,124,1
798582,949370,1,124,1
949370,1046925,0,125,1
0,846783,0,118,0
0,419617,0,14,0
419617,798583,1,14,0
798583,1046927,0,14,1
0,51657,0,581,0
51657,229054,1,601,0
229054,454911,1,610,1
454911,986019,1,621,1
986019,1620364,0,507,1
1620364,1715962,1,492,1
1715962,1860405,0,34,1
0,144443,0,212,0
0,144443,0,65,0
0,317277,0,26,0
317277,1374361,0,26,0
0,1374362,0,32,0
0,842733,0,113,0
0,1211236,0,18,0
0,198304,1,128,0
198304,458194,1,172,1
458194,543183,1,28,1
543183,1653073,0,26,1
0,60472,0,49,0
0,199,1,218,0
199,468241,0,222,1
0,433446,0,17,0
0,19036,1,30,0
19036,140315,0,30,1
0,169615,0,60,0
169615,191271,1,152,0
191271,656732,0,153,1
0,37281,0,26,0
37281,1523820,1,25,0
1523820,1524717,1,27,1
1524717,1681869,0,27,1
0,37281,0,26,0
37281,581553,0,25,0
0,163197,0,20,0
0,37920,1,86,0
37920,123066,0,86,1
0,628060,0,36,0
0,81936,1,97,0
81936,198705,1,94,1
198705,1896620,0,72,1
0,628060,0,198,0
0,1791422,0,66,0
0,272,0,69,0
272,1547,1,69,0
1547,76225,0,66,1
76225,110961,1,66,1
110961,867395,0,60,1
867395,1246361,1,61,1
1246361,1494705,0,61,1
0,26851,1,41,0
26851,222434,1,43,1
222434,277480,1,44,1
277480,476057,1,44,1
476057,1109292,1,44,1
1109292,1253735,0,44,1
0,222434,1,278,0
222434,476057,1,292,1
476057,787276,1,304,1
787276,1109291,1,306,1
1109291,1253734,0,309,1
0,964772,1,71,0
964772,1086040,1,57,1
1086040,1349836,0,52,1
0,347418,1,99,0
347418,503190,1,131,1
503190,947154,1,131,1
947154,1853026,0,86,1
0,63259,1,34,0
63259,1349837,0,36,1
0,27313,0,24,0
0,1349837,0,70,0
0,25,1,235,0
25,16359,1,235,1
16359,27159,0,235,1
27159,31282,0,212,1
31282,36768,1,219,1
36768,195692,1,217,1
195692,279821,1,268,1
279821,324510,1,269,1
324510,403019,0,279,1
403019,448847,0,279,1
0,27191,0,173,0
27191,34155,1,177,0
34155,35460,1,177,1
35460,97257,1,180,1
97257,203938,1,180,1
203938,407276,1,180,1
407276,448876,0,174,1
0,851493,1,60,0
851493,1349836,0,60,1
0,374137,1,62,0
374137,442376,1,64,1
442376,598148,1,97,1
598148,1525562,1,98,1
1525562,1947984,0,129,1
0,68239,1,127,0
68239,224011,1,129,1
224011,1573848,0,130,1
0,68239,1,57,0
68239,224011,1,70,1
224011,1573848,0,70,1
0,68239,1,80,0
68239,224011,1,88,1
224011,1573848,0,89,1
0,275212,1,57,0
275212,313433,1,55,1
313433,397679,1,55,1
397679,692253,1,52,1
692253,776938,1,52,1
776938,877404,0,52,1
0,36578,1,981,0
36578,440634,0,1013,1
440634,541708,1,1070,1
541708,1844067,0,1089,1
0,46145,1,387,0
46145,836608,0,476,1
0,119367,0,9680,0
119367,134421,1,9722,0
134421,135299,1,9722,1
135299,140999,1,9885,1
140999,142684,0,9892,1
142684,167310,1,9903,1
167310,171333,1,9929,1
171333,171473,1,9977,1
171473,221669,1,10021,1
221669,236359,1,9984,1
236359,244656,0,10084,1
244656,278500,0,10145,1
278500,306184,1,10183,1
306184,370808,0,10160,1
370808,410319,1,10289,1
410319,412887,1,11092,1
412887,442317,1,11110,1
442317,443501,0,11150,1
443501,443631,1,11245,1
443631,445583,1,11281,1
445583,445996,1,11297,1
445996,482245,1,11236,1
482245,513690,1,11244,1
513690,524019,1,11323,1
524019,525048,0,11329,1
525048,526684,1,11341,1
526684,537267,0,11327,1
537267,545044,0,11353,1
545044,592871,1,12363,1
592871,909871,1,12226,1
909871,1225813,1,12247,1
1225813,1362054,1,12262,1
1362054,1393963,1,12258,1
1393963,1465578,1,12259,1
1465578,1584274,1,12112,1
1584274,1585284,1,12132,1
1585284,1710968,1,12124,1
1710968,1712000,1,12138,1
1712000,1822889,1,12139,1
1822889,1948472,0,12046,1
0,35962,0,1035,0
35962,96051,1,1079,0
96051,182381,0,1080,1
182381,391278,1,1073,1
391278,1813073,0,1070,1
0,61370,1,141,0
61370,174241,0,159,1
174241,1577675,0,179,1
0,106463,1,6068,0
106463,116515,0,6232,1
116515,218820,1,5986,1
218820,224881,1,5802,1
224881,224975,0,5849,1
224975,407444,1,5868,1
407444,510846,1,5969,1
510846,530697,0,6327,1
530697,542201,0,6372,1
542201,590456,1,6634,1
590456,1945635,0,6548,1
0,314806,1,286,0
314806,1432479,1,308,1
1432479,1669984,0,355,1
0,737134,1,99,0
737134,999043,0,99,1
0,737134,1,99,0
737134,1948336,0,99,1
0,216019,1,114,0
216019,300822,1,138,1
300822,997662,0,177,1
0,610176,1,12,0
610176,977072,0,6,1
0,220555,0,96,0
0,175377,1,40,0
175377,605877,1,40,1
605877,1525214,0,74,1
0,170269,0,22,0
170269,385589,1,22,0
385589,829553,1,22,1
829553,1735425,0,22,1
0,179730,1,227,0
179730,380352,1,243,1
380352,391081,0,97,1
0,74863,1,86,0
74863,162831,0,39,1
162831,211351,0,49,1
0,155772,1,113,0
155772,599736,1,113,1
599736,1505608,0,129,1
0,422765,0,57,0
0,3177,0,50,0
0,202117,1,51,0
202117,646081,1,51,1
646081,1551953,0,51,1
0,6643,1,55,0
6643,433063,1,55,1
433063,433103,1,61,1
433103,433119,1,61,1
433119,559845,1,61,1
559845,594248,1,62,1
594248,905869,0,62,1
0,49798,1,66,0
49798,424068,1,67,1
424068,568616,1,26,1
568616,999116,1,26,1
999116,1402583,1,39,1
1402583,1554130,1,44,1
1554130,1918452,0,55,1
0,97302,1,51,0
97302,453305,1,87,1
453305,919310,0,91,1
0,6643,1,8,0
6643,433063,1,8,1
433063,905871,0,8,1
0,374123,0,57,0
0,6643,1,22,0
6643,433063,1,22,1
433063,905871,0,34,1
0,51752,1,45,0
51752,267488,1,29,1
267488,549677,1,29,1
549677,555904,1,29,1
555904,982165,0,29,1
0,475500,1,33,0
475500,1551915,0,115,1
0,19505,0,47,0
0,1551916,0,123,0
0,1349837,0,33,0
0,631682,1,146,0
631682,662583,1,141,1
662583,663844,1,140,1
663844,803455,1,140,1
803455,875183,0,140,1
875183,956885,1,140,1
956885,1302397,1,136,1
1302397,1438336,1,136,1
1438336,1705486,1,137,1
1705486,1734886,0,137,1
0,43804,1,74,0
43804,51571,1,801,1
51571,64964,1,804,1
64964,100348,1,80,1
100348,101681,1,76,1
101681,108768,1,804,1
108768,110796,1,804,1
110796,112146,1,791,1
112146,112385,1,770,1
112385,112417,1,773,1
112417,115232,1,791,1
115232,125277,1,765,1
125277,148325,1,87,1
148325,149644,1,89,1
149644,192442,1,759,1
192442,199501,1,773,1
199501,323348,1,763,1
323348,336886,1,426,1
336886,411867,1,396,1
411867,412727,1,392,1
412727,417282,1,396,1
417282,417381,1,392,1
417381,426500,1,392,1
426500,453337,1,395,1
453337,458046,1,536,1
458046,458067,0,554,1
458067,459148,1,536,1
459148,459159,0,545,1
459159,460493,1,543,1
460493,467754,1,554,1
467754,467770,1,554,1
467770,477881,1,559,1
477881,504220,1,560,1
504220,522753,1,557,1
522753,535268,1,556,1
535268,541552,1,556,1
541552,580138,1,556,1
580138,623025,1,561,1
623025,623383,1,565,1
623383,632069,1,583,1
632069,639025,1,584,1
