DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Zero,Normal,Adolescent,Football,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,Normal,Adolescent,EggShell,FiveThou,Current,Thousand,Mild,False,Poor,Adventurous,False,True,Economy,Mild,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,Normal,Adult,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,TenThou,False,Poor
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,SportsCar,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Tank,FiftyThou,Older,Thousand,,True,Poor,Normal,False,True,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,SportsCar,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Adult,Football,FiftyThou,Current,Thousand,Severe,True,Poor,Normal,False,False,Luxury,Severe,UpperMiddle,Suburb,HundredThou,FiftyThou,True,HundredThou,TenThou,False,True,Thousand,False,Excellent
Many,SubStandard,Adolescent,Tank,FiftyThou,Older,Million,Severe,True,Poor,Normal,False,True,FamilySedan,Severe,Middle,Suburb,HundredThou,FiveThou,False,TenThou,TenThou,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Excellent,Adventurous,False,False,SportsCar,,Prole,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,False,Excellent,Adventurous,False,True,SportsCar,,UpperMiddle,City,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,Tank,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,False,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,Luxury,,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Many,Normal,Adult,Tank,FiveThou,Older,Thousand,,False,Normal,Psychopath,False,True,FamilySedan,,Middle,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,Economy,,Prole,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,SportsCar,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,Normal,Adolescent,Football,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiveThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,FamilySedan,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,SubStandard,Senior,Football,TwentyThou,Current,TenThou,Severe,True,Poor,Cautious,False,True,Luxury,Severe,Wealthy,Secure,HundredThou,FiftyThou,True,HundredThou,TenThou,False,True,Thousand,True,Good
One,Normal,Senior,Tank,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Senior,EggShell,FiftyThou,Current,Thousand,,True,Excellent,Adventurous,False,False,SportsCar,,Wealthy,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Many,Normal,Adult,EggShell,FiveThou,Current,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,False,Poor,Adventurous,False,True,Economy,,Prole,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Mild,True,Poor,Normal,False,True,FamilySedan,Mild,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,Football,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,Economy,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adolescent,Football,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,Mild,False,Normal,Adventurous,False,False,Economy,Mild,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,Football,TwentyThou,Older,Thousand,,False,Excellent,Normal,False,False,FamilySedan,,Middle,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Adult,Tank,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Expert,Senior,EggShell,TwentyThou,Current,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,UpperMiddle,Suburb,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Moderate,False,Poor,Normal,False,True,Economy,Moderate,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,TwentyThou,Older,Million,Moderate,False,Poor,Normal,False,False,Economy,Moderate,Prole,City,HundredThou,FiveThou,False,TenThou,TenThou,False,False,Million,False,Poor
Many,Normal,Senior,EggShell,FiftyThou,Current,Thousand,Mild,True,Normal,Normal,False,False,SportsCar,Mild,Prole,City,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Poor
Zero,SubStandard,Adult,Football,FiveThou,Current,Thousand,,True,Poor,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,Domino,Current,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,Domino,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,Middle,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,True,Poor,Normal,True,False,Economy,Severe,Middle,Secure,Million,FiveThou,False,TenThou,HundredThou,False,False,TenThou,False,Poor
Zero,SubStandard,Adult,EggShell,Domino,Older,Thousand,Mild,True,Poor,Normal,False,True,SportsCar,Mild,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,Domino,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Thousand,False,Poor
Zero,Expert,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,,True,Normal,Normal,False,False,FamilySedan,,UpperMiddle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Severe,False,Poor,Normal,False,False,Economy,Severe,Prole,City,TenThou,TenThou,False,TenThou,TenThou,False,True,HundredThou,False,Poor
One,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,EggShell,FiftyThou,Current,Thousand,Moderate,False,Poor,Psychopath,False,True,Economy,Moderate,UpperMiddle,Secure,TenThou,TenThou,False,Thousand,TenThou,False,True,Thousand,False,Poor
Many,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,True,Normal,Adventurous,False,True,SportsCar,,UpperMiddle,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,Domino,Older,Thousand,,True,Normal,Cautious,False,True,SportsCar,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Senior,Football,Domino,Current,Thousand,Severe,True,Poor,Cautious,False,True,Luxury,Severe,UpperMiddle,Secure,HundredThou,FiftyThou,True,HundredThou,TenThou,False,True,Thousand,True,Good
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,SportsCar,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Senior,Football,TwentyThou,Current,Thousand,,True,Excellent,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Adolescent,Football,FiftyThou,Older,Thousand,,False,Normal,Adventurous,True,False,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,FamilySedan,Moderate,Middle,Secure,HundredThou,TwentyThou,False,HundredThou,TenThou,False,False,HundredThou,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Good
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,Football,Domino,Current,Thousand,,False,Poor,Adventurous,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,TwentyThou,Older,TenThou,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Middle,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Million,False,Poor
Many,SubStandard,Adult,Tank,TwentyThou,Current,Thousand,,False,Poor,Adventurous,False,True,Luxury,Mild,UpperMiddle,City,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,Domino,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,True,TenThou,False,Poor
Many,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,True,SportsCar,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Normal,False,False,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Million,True,Poor
One,Normal,Adult,Tank,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,Football,FiveThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Severe,False,Poor,Psychopath,False,True,Economy,Severe,Middle,Secure,TenThou,TenThou,False,TenThou,TenThou,False,True,Thousand,False,Poor
Many,SubStandard,Senior,EggShell,FiftyThou,Current,Thousand,Mild,True,Poor,Cautious,False,False,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Adult,Tank,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Normal,False,False,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adolescent,Tank,Domino,Current,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Moderate,Middle,Suburb,TenThou,TwentyThou,True,Thousand,TenThou,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,True,Normal,Normal,False,False,SportsCar,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,Economy,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,Normal,Adolescent,EggShell,TwentyThou,Current,Thousand,,False,Normal,Adventurous,False,True,Economy,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
One,Normal,Adult,Tank,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
One,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,True,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,False,Economy,,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,True,Fair
Many,SubStandard,Adult,Football,FiveThou,Current,Thousand,Severe,True,Poor,Cautious,False,False,FamilySedan,Severe,Middle,Secure,Million,TwentyThou,False,HundredThou,HundredThou,False,True,Thousand,False,Excellent
Many,SubStandard,Senior,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,False,True,SportsCar,Severe,Middle,Suburb,Million,FiveThou,False,TenThou,HundredThou,False,False,TenThou,False,Poor
Many,SubStandard,Adolescent,EggShell,FiftyThou,Current,Thousand,,True,Poor,Normal,False,True,SportsCar,,UpperMiddle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
One,Normal,Adult,Football,FiveThou,Older,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,Football,TwentyThou,Older,TenThou,Severe,False,Poor,Normal,False,True,Economy,Severe,Prole,Rural,HundredThou,TenThou,False,TenThou,TenThou,False,False,Thousand,False,Good
Zero,Normal,Adolescent,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Prole,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
